"y","x","t"
-1.325699,-11,1
0.9242512,39,0
0.3565068,39,1
0.5247274,21,0
0.0200657,33,0
1.576106,168,0
1.576106,33,0
0.4406171,36,0
-1.325699,-23,0
-0.3584305,18,0
1.576106,62,0
0.2303414,45,0
2.14385,76,0
-3.070987,-27,0
0.1462311,12,0
1.28172,68,0
-0.1060997,45,0
0.2934241,30,0
0.2934241,12,0
-0.3584305,-23,1
-1.641112,-84,1
0.0831484,30,0
0.9242512,42,0
0.0200657,-8,1
0.0200657,39,0
0.2303414,24,0
0.2934241,21,0
-0.1060997,39,0
0.6088377,33,0
0.6088377,90,0
2.14385,15,1
-0.2953478,-1,1
0.4406171,57,0
-0.1060997,-8,1
-0.4215132,12,0
-0.043017,30,0
-0.1691824,18,0
0.9242512,36,0
-0.7158992,12,0
0.0200657,9,0
-0.1691824,18,0
0.3565068,30,0
-0.3584305,-23,1
1.28172,36,0
2.14385,168,0
-0.9892576,-50,0
-0.9892576,2,0
-1.325699,-8,0
-0.5687062,12,1
0.9242512,42,0
-0.1691824,21,0
1.28172,42,0
-0.8841197,33,0
-0.043017,33,0
-1.998581,-105,1
0.5247274,24,0
2.14385,62,0
-4.984496,-70,0
0.2934241,49,0
-0.5687062,2,0
0.1462311,21,0
-1.472892,-50,0
-0.1691824,21,0
-1.872416,-70,1
1.071444,90,0
0.4406171,15,0
0.0200657,33,0
0.6929479,45,1
-0.1060997,9,1
1.28172,52,0
0.6929479,9,0
1.071444,45,0
0.9242512,42,0
1.576106,62,0
-0.3584305,21,0
0.9242512,62,0
-0.3584305,-23,1
2.14385,76,0
1.576106,36,0
0.5247274,76,0
0.0200657,18,0
0.2934241,15,0
0.2934241,24,0
0.2303414,18,0
-0.043017,33,0
0.6929479,18,0
-0.2322651,24,0
1.576106,42,0
-0.4215132,15,0
0.0200657,33,0
-2.103719,-59,0
0.9242512,42,1
1.28172,62,0
2.14385,57,0
-1.641112,-50,1
-0.6528165,-19,1
-0.5687062,-23,1
0.6088377,27,0
-0.043017,33,0
-3.070987,-11,0
-0.6317889,-27,0
0.5247274,36,0
0.2934241,39,0
0.3565068,21,0
0.9242512,68,0
1.576106,90,0
-1.472892,-43,1
-0.6317889,9,1
-0.2953478,36,0
-0.7158992,-1,0
-0.2322651,9,0
-0.043017,-4,0
0.6088377,45,1
0.6088377,45,0
-0.484596,2,0
-0.4215132,-4,1
0.0831484,24,0
-0.9892576,-11,1
-1.430837,-50,0
-0.8000095,6,0
0.4406171,49,0
0.6088377,36,0
-0.5687062,-37,1
1.071444,62,0
2.14385,90,0
-1.325699,-84,0
-0.7158992,-11,0
-0.484596,2,0
-0.6317889,-1,0
-0.484596,-11,1
-0.3584305,21,0
2.14385,57,0
-2.461187,-105,0
0.3565068,-8,0
-0.1691824,24,0
0.3565068,18,0
1.071444,52,0
-0.043017,-4,0
-0.1691824,2,0
0.0831484,21,0
3.216256,90,0
-0.1691824,9,0
-0.4215132,-11,1
0.2934241,9,0
-0.043017,-11,0
0.2303414,6,0
-0.7158992,-15,1
0.2303414,12,0
-1.851388,-11,1
0.9242512,30,0
-1.472892,18,0
0.9242512,68,0
0.6088377,27,0
0.4406171,45,0
0.6088377,49,0
1.576106,57,0
0.2934241,27,1
1.28172,45,0
0.0831484,18,0
0.3565068,27,1
-0.043017,45,0
0.0200657,-1,1
0.0831484,2,0
0.6929479,33,0
0.7980857,42,0
-0.2953478,33,0
0.3565068,12,0
0.7980857,45,0
0.2934241,15,0
-2.145774,-32,1
-0.5687062,-4,1
1.576106,68,0
1.28172,36,0
0.7980857,36,0
-1.094395,-4,0
0.5247274,42,1
-0.8841197,2,0
-1.851388,-50,0
-1.74625,-59,0
1.576106,168,0
0.2303414,18,0
1.28172,76,0
-0.3584305,6,0
1.28172,76,0
0.9242512,39,0
-0.043017,21,0
-1.872416,-23,1
0.1462311,2,0
0.2303414,39,0
-0.9892576,-32,1
0.7980857,36,0
0.5247274,36,0
-0.6317889,2,1
-0.5687062,-4,1
1.071444,21,0
1.576106,76,0
-1.010285,-11,1
-1.641112,-50,1
0.5247274,45,0
0.6088377,30,0
1.071444,33,0
0.7980857,62,0
0.6088377,33,0
-0.3584305,21,0
-0.2322651,33,0
-0.2953478,15,0
0.5247274,36,0
0.0200657,33,0
1.28172,36,0
0.6088377,57,0
0.4406171,39,0
0.3565068,45,0
-1.199533,-15,0
0.4406171,36,0
-0.8841197,9,0
0.7980857,42,0
-0.9261749,-4,1
-0.3584305,2,0
0.6088377,68,0
0.0831484,12,0
0.2934241,24,0
0.2934241,39,0
0.9242512,52,0
0.1462311,12,0
-1.199533,-105,0
0.4406171,30,0
0.1462311,27,0
-1.472892,-23,0
-0.1691824,2,0
1.28172,52,0
0.6929479,57,0
0.5247274,62,0
-0.7158992,-11,1
-1.472892,-37,0
-0.1060997,-1,1
0.2934241,27,0
-0.2953478,-4,0
0.9242512,168,0
-2.103719,-199,0
2.14385,76,0
0.6929479,21,1
1.576106,52,0
0.0831484,18,0
0.9242512,24,0
-1.641112,-23,1
1.576106,76,0
-0.6528165,-8,0
-3.070987,-23,1
0.0831484,24,0
-2.103719,-19,0
0.6929479,18,0
-0.2953478,18,0
-1.851388,-37,1
-0.5687062,-8,1
-0.484596,-27,0
-0.1060997,-1,1
-1.872416,-84,1
-1.325699,-19,0
-1.472892,-199,1
0.6088377,36,0
0.4406171,30,0
1.071444,68,0
-1.641112,18,0
-0.3584305,21,0
-1.472892,-23,1
-0.6317889,-11,1
-0.1691824,21,0
0.1462311,21,0
0.0200657,15,0
1.071444,6,0
0.9242512,49,0
0.1462311,9,0
-3.070987,-70,0
0.0831484,30,0
0.6088377,42,0
0.3565068,9,0
-0.2322651,-15,1
-0.9892576,-70,1
-0.1691824,12,0
1.28172,62,0
-0.2322651,18,0
-1.094395,-32,1
0.9242512,49,0
0.1462311,15,0
-0.6317889,12,0
-0.9261749,-37,1
-0.2953478,6,0
-0.3584305,-70,0
-0.043017,6,0
-2.461187,-27,1
0.6929479,12,0
-0.5687062,-11,0
-0.1691824,-8,0
-3.9962,-152,0
0.2934241,15,0
-0.5687062,-1,1
-0.1060997,9,1
-1.325699,-1,0
-1.472892,-43,1
0.2934241,45,0
0.0200657,45,0
1.576106,168,0
0.3565068,33,1
0.5247274,30,0
-0.5266511,-32,0
-0.7158992,-4,1
0.7980857,42,0
0.0200657,6,0
0.0200657,-1,1
-0.2953478,9,0
2.14385,168,0
0.7980857,42,0
0.6088377,36,0
0.6088377,33,0
0.4406171,49,0
0.6088377,27,0
-1.472892,-84,0
-0.5687062,6,0
-0.1691824,-8,0
0.2934241,30,0
0.2934241,18,0
-1.325699,-11,0
-0.484596,-1,1
-0.3584305,21,0
0.2934241,18,1
-1.094395,-4,0
-0.2532927,-23,1
-0.2953478,-8,0
-1.472892,-11,0
0.0831484,30,0
-0.484596,-1,0
0.6088377,57,0
-0.4215132,15,1
-0.1060997,18,0
0.3565068,42,1
-0.1060997,42,0
0.6929479,33,0
0.3565068,18,0
0.6088377,42,0
1.28172,76,0
1.071444,68,0
0.6929479,36,0
-1.325699,-27,1
1.071444,68,0
0.5247274,68,0
0.5247274,49,0
3.216256,62,0
-0.2953478,-23,0
0.2934241,36,0
-1.199533,-43,1
-0.2322651,-27,1
0.5247274,52,0
-0.8000095,6,1
-1.199533,2,0
0.7980857,36,0
-0.043017,21,0
0.3565068,15,0
-1.094395,-43,0
-2.461187,-4,1
1.071444,49,0
3.216256,168,0
-0.9892576,-32,0
0.6088377,49,0
0.3565068,24,0
-1.641112,-4,0
0.9242512,68,0
0.4406171,49,0
1.28172,52,0
1.576106,68,0
1.576106,49,0
0.1462311,24,0
-0.1691824,12,0
-0.3584305,2,0
-0.043017,-1,1
-0.7158992,9,1
-0.043017,24,0
1.28172,57,0
-0.4215132,2,0
-0.4215132,-37,0
0.6929479,24,0
-1.851388,-59,0
-1.851388,-4,0
0.6929479,45,0
-0.484596,-19,0
-0.484596,12,0
-0.1060997,-1,1
-0.1060997,9,0
-0.3584305,15,0
1.071444,57,0
0.4406171,42,0
0.1462311,36,0
0.2303414,45,0
0.5247274,39,0
-1.641112,-37,1
0.6929479,15,0
-2.461187,-11,1
0.7980857,45,0
-0.3584305,18,0
-0.7369268,-84,1
-0.8000095,-4,0
-0.8000095,-8,1
0.6929479,30,0
-0.4215132,-8,0
-0.8841197,-19,0
-0.8841197,-23,0
0.6088377,39,0
-2.461187,-50,0
-0.2953478,-15,1
0.9242512,33,0
0.0200657,15,0
-0.8841197,-19,1
-0.5266511,-50,1
0.4406171,12,0
0.4406171,27,0
-2.103719,-23,1
-0.4215132,2,0
-2.103719,-32,1
-1.851388,-8,0
-0.4215132,6,0
-1.472892,-32,1
-0.6317889,39,0
-0.4215132,-19,0
-0.2322651,-23,0
2.14385,68,0
-0.1691824,9,1
-0.1060997,9,0
-0.1691824,12,0
0.1462311,49,0
-0.2953478,-11,0
-0.6317889,9,0
0.3565068,27,0
-0.4215132,-11,0
-0.5687062,21,0
0.7980857,62,0
-0.2322651,6,0
-0.1060997,27,0
1.28172,68,0
1.071444,36,0
-0.2322651,12,0
2.14385,62,0
0.6929479,42,0
0.9242512,57,0
0.3565068,24,0
0.2934241,33,0
0.9242512,27,0
1.576106,76,0
0.7980857,68,0
0.3565068,18,0
-0.8000095,-1,1
2.14385,62,0
-0.9892576,-11,0
0.2303414,9,0
-1.325699,-37,0
0.1462311,2,1
-0.1691824,24,0
3.216256,76,0
0.3565068,39,0
0.3565068,42,0
0.9242512,57,0
2.14385,52,0
-0.3584305,9,0
0.6088377,27,0
0.0200657,21,0
-1.094395,-43,1
1.576106,68,0
-0.2322651,-4,1
3.216256,57,0
0.6088377,39,0
0.4406171,45,0
0.3565068,21,0
-0.484596,15,0
-0.6317889,-70,1
-0.043017,15,0
-0.4215132,15,0
-0.043017,24,0
-0.2953478,9,0
0.7980857,68,0
0.9242512,9,0
0.6929479,90,0
-0.043017,-11,1
0.7980857,45,0
0.7980857,52,0
0.2303414,42,0
-0.3584305,2,1
-0.2322651,36,0
-1.094395,-11,1
-0.1060997,33,0
1.071444,49,0
-0.043017,15,0
-0.2953478,-27,1
-3.092015,-50,1
1.071444,62,0
-0.8841197,-59,0
-0.043017,21,0
-1.851388,-27,1
-0.1060997,2,0
0.6088377,36,0
1.576106,68,0
0.7980857,15,1
0.9242512,52,0
1.28172,62,0
0.1462311,-1,1
0.3565068,24,0
0.3565068,39,0
0.0200657,6,1
0.3565068,9,0
-0.1691824,-19,0
-0.484596,18,0
-0.7158992,-11,1
-0.6528165,-43,1
0.0831484,9,1
0.3565068,27,0
-0.484596,-4,1
-1.851388,15,0
-0.043017,12,0
-0.1691824,-8,1
-0.8841197,-27,0
0.0200657,24,0
1.071444,39,0
1.28172,52,0
-0.3584305,12,1
-2.145774,-152,0
0.6929479,45,0
2.14385,57,0
-0.8841197,-1,0
0.6088377,39,0
-0.8000095,-84,1
-2.461187,-32,1
1.28172,57,0
0.4406171,42,0
0.9242512,62,0
-0.9261749,-23,1
-0.2322651,9,0
-0.8841197,-15,0
0.9242512,52,0
0.9242512,21,1
0.0200657,24,0
-1.472892,-152,1
0.1462311,24,0
0.2303414,6,0
-1.094395,-37,0
0.0200657,33,0
0.9242512,49,0
0.1462311,27,0
-0.1060997,-1,0
0.6929479,39,0
0.2303414,24,0
-0.8841197,-27,1
-0.3584305,9,0
-0.5687062,-4,0
1.071444,39,0
0.2934241,-1,0
-0.6528165,-19,1
-0.1060997,-8,1
1.28172,76,0
-1.010285,-37,1
-0.6528165,-19,1
-0.8841197,-11,1
-1.641112,-23,0
-0.8630922,-19,1
-1.094395,-8,1
0.6929479,24,0
-0.5687062,-19,0
-0.9892576,-1,1
-0.7158992,-27,1
-2.103719,-19,0
-0.4215132,-15,0
-0.6317889,9,1
2.14385,76,0
-0.5687062,-32,1
0.9242512,45,0
-0.19021,6,0
2.14385,168,0
0.6929479,15,1
-0.043017,12,0
0.7980857,33,0
0.6088377,57,0
-0.484596,-4,0
-0.5687062,15,0
1.071444,57,0
0.9242512,33,0
-0.5687062,2,0
-3.9962,-199,0
-0.1691824,6,0
1.071444,49,0
-1.641112,-37,0
-0.8841197,-43,0
1.576106,49,0
0.2303414,18,0
3.216256,76,0
0.1462311,27,0
0.2934241,9,0
-0.043017,39,0
0.0200657,6,0
-0.6528165,-11,1
0.7980857,21,0
-0.043017,-1,1
-0.8841197,-43,1
-0.8000095,12,0
-0.3584305,-4,1
-0.1691824,-15,0
-1.872416,-84,1
0.6929479,49,0
-0.1060997,36,0
0.2303414,6,0
0.9242512,57,0
0.2303414,12,1
0.1462311,21,0
-1.325699,-27,1
-0.043017,12,0
0.0200657,36,0
1.576106,62,0
-0.8841197,-11,1
-0.1691824,-43,0
-0.484596,-23,1
-0.1691824,-1,0
-0.4215132,9,0
-0.2953478,9,0
0.0200657,39,1
2.14385,57,0
-0.1691824,18,0
-1.472892,-84,1
0.4406171,6,0
0.2934241,15,0
-0.6317889,-23,1
0.1462311,15,0
0.6088377,52,0
-0.9261749,-199,1
1.576106,52,0
1.576106,68,0
-0.3584305,-43,1
-0.9892576,6,0
0.6088377,27,0
0.1462311,12,0
-2.313994,-84,1
0.6929479,49,0
-3.070987,-15,0
1.071444,57,0
-1.199533,-15,1
0.4406171,36,0
-0.2322651,27,0
0.4406171,15,0
-0.9892576,-59,0
-1.641112,-27,1
0.7980857,33,0
0.6088377,42,0
1.071444,90,0
0.3565068,45,0
0.6088377,24,0
-0.1060997,18,0
-0.2322651,-15,0
-1.641112,-8,0
1.28172,45,0
-1.851388,-19,1
-0.3584305,-19,0
0.1462311,6,0
0.0831484,18,0
-0.1691824,6,0
-0.043017,-4,1
0.1462311,39,0
0.9242512,68,0
0.2303414,39,0
1.28172,45,0
0.7980857,57,0
2.14385,90,0
0.5247274,24,0
0.1462311,12,0
-0.2322651,-43,0
-0.6317889,-11,0
1.576106,49,0
0.4406171,52,0
0.0200657,45,0
-0.4215132,-1,1
-1.641112,-19,0
0.4406171,27,0
-1.094395,-19,0
1.28172,49,0
0.7980857,39,0
0.7980857,9,0
-0.3584305,15,0
-0.8841197,-4,0
-1.325699,-50,1
-0.043017,30,0
1.071444,39,0
1.28172,21,0
-0.7158992,-27,1
-0.6317889,6,0
0.6088377,18,0
0.6929479,24,0
-0.3584305,9,1
-1.872416,-27,0
-0.3584305,-1,0
0.9242512,45,0
0.9242512,62,0
0.6929479,45,0
0.4406171,21,0
1.576106,68,0
-0.484596,9,0
-0.4215132,9,1
-1.641112,-43,0
0.0200657,42,0
0.1462311,21,0
0.0200657,15,0
0.6088377,57,0
0.6088377,52,0
0.9242512,57,0
-0.043017,33,0
0.6088377,33,0
-1.641112,-70,1
0.9242512,21,0
1.28172,49,0
0.0831484,30,1
-1.472892,-43,0
0.9242512,24,0
0.6929479,45,0
-0.1691824,24,0
-0.1691824,30,0
-0.4215132,6,0
1.28172,39,0
2.14385,168,0
0.9242512,62,0
0.0831484,-1,0
-0.6317889,-11,1
-1.620085,-84,1
0.3565068,24,0
0.6929479,33,0
-0.1691824,-15,1
-0.8000095,-19,1
0.0200657,9,1
0.6929479,57,0
1.071444,62,0
0.6088377,27,0
-1.472892,-19,0
0.0831484,33,0
-2.461187,-50,0
0.1462311,27,0
0.2934241,21,0
0.0831484,21,0
-0.2953478,30,0
-1.199533,-152,1
0.2934241,49,0
0.6929479,27,0
0.0200657,21,0
0.3565068,30,0
-0.9892576,-59,0
-0.043017,18,0
-0.6317889,-37,0
-0.9892576,9,0
0.0831484,18,0
-0.484596,-4,0
-0.3584305,27,0
0.1462311,-1,1
0.6088377,76,0
-0.5687062,-27,1
0.4406171,24,0
1.28172,49,0
-1.094395,-32,0
-0.043017,21,1
0.5247274,62,0
-0.8000095,12,0
0.1462311,2,0
0.7980857,36,0
-0.8630922,-11,1
-1.851388,-32,1
3.216256,76,0
0.0200657,-4,0
-0.7158992,-23,1
0.2303414,36,0
-0.6317889,6,0
0.7980857,62,0
0.4406171,52,0
0.9242512,27,1
-0.1691824,30,0
-0.3584305,15,0
0.6929479,45,0
1.576106,90,0
0.5247274,24,0
-0.1060997,24,0
-0.2322651,12,0
0.3565068,33,0
-0.2953478,36,0
2.14385,76,0
0.1462311,33,0
-0.043017,-1,1
0.5247274,45,0
1.071444,57,0
0.9242512,62,0
0.4406171,15,0
-0.2322651,6,0
0.2934241,-1,0
-0.7158992,6,0
0.6929479,49,0
0.7980857,39,0
-0.1060997,6,0
0.9242512,52,0
3.216256,52,0
0.1462311,6,1
-2.103719,6,0
-0.2322651,12,0
-0.4215132,18,0
-0.043017,15,0
0.0200657,24,0
0.3565068,15,0
-0.5687062,-19,0
1.071444,39,0
-0.8000095,-59,0
-0.3584305,12,0
0.5247274,45,0
-0.1060997,-15,0
1.576106,76,0
-0.2322651,-8,0
-0.6317889,-11,0
0.6088377,39,0
-0.5687062,12,0
0.6088377,33,0
1.071444,30,0
2.14385,49,0
0.4406171,33,0
0.9242512,30,0
0.4406171,42,0
-0.2322651,21,0
1.071444,42,0
0.2934241,18,0
-1.325699,-37,1
2.14385,76,0
1.071444,49,0
-0.1060997,-4,0
-3.092015,-105,1
1.576106,52,0
-0.2953478,15,0
-1.641112,-27,1
-0.4215132,15,0
1.071444,42,0
0.6088377,39,0
-1.641112,-8,0
-0.3584305,-15,0
-0.043017,-37,1
0.9242512,30,0
-0.1691824,30,0
0.5247274,12,0
0.2934241,-8,0
-0.484596,-11,0
-0.1691824,39,0
-3.9962,2,0
-0.3584305,9,1
-1.010285,-11,1
-0.6317889,-1,1
-0.043017,18,0
0.7980857,42,1
0.1462311,12,0
-0.1060997,2,1
0.2303414,12,0
0.6929479,42,0
0.1462311,2,1
0.3565068,24,0
0.0200657,30,0
2.14385,90,0
0.9242512,45,0
0.6929479,39,0
0.6929479,62,0
0.4406171,42,0
1.071444,18,0
-0.2322651,12,0
-3.9962,-32,0
-0.484596,-43,0
3.216256,62,0
0.9242512,52,0
0.6929479,76,0
0.7980857,52,0
-0.8841197,-19,0
0.6929479,57,1
-0.7158992,12,0
-0.1691824,21,1
0.6929479,45,0
-1.157478,-19,1
-0.7158992,6,1
0.6929479,42,0
-0.2953478,21,0
0.7980857,49,0
1.28172,49,0
0.9242512,68,0
-0.484596,-15,0
0.7980857,9,0
-0.2322651,6,1
0.5247274,39,0
0.2934241,39,0
0.7980857,52,0
0.6929479,49,0
-0.9892576,-32,1
0.2303414,15,0
-0.6317889,-15,0
0.2303414,18,0
-0.043017,-1,0
0.3565068,18,1
0.6088377,27,0
-0.1060997,27,0
-0.5687062,-19,1
-1.472892,39,0
-0.484596,9,0
-0.5687062,-8,0
-0.4215132,33,0
1.071444,21,0
-1.641112,-11,0
-0.2322651,15,0
0.2303414,27,1
-3.9962,-19,0
0.4406171,49,0
0.6929479,27,1
-0.1060997,24,0
0.9242512,52,0
-0.3584305,15,0
0.2303414,6,0
0.6929479,49,0
-0.8841197,12,0
0.2934241,21,0
-0.1060997,27,0
0.1462311,12,0
-0.1060997,15,0
-0.043017,-1,1
-0.043017,30,0
-0.2953478,-23,0
0.0831484,24,0
-3.9962,-199,0
0.3565068,39,0
-0.9892576,-8,0
-2.103719,-152,0
-0.1691824,2,1
-0.9892576,12,0
-0.8000095,-59,1
0.0200657,36,0
-1.872416,-37,1
-0.5687062,-4,0
-0.5687062,21,0
-0.8841197,18,0
0.6929479,42,0
-1.199533,-19,0
0.9242512,57,0
-0.2322651,-1,0
-0.7158992,24,0
0.7980857,52,0
0.6088377,33,0
-0.2322651,6,0
-0.4215132,27,0
0.4406171,-4,0
0.0831484,18,0
0.2934241,27,0
-2.103719,-37,1
0.3565068,27,0
-0.1691824,-11,1
-2.103719,-19,0
0.4406171,49,0
0.7980857,18,0
0.1462311,36,0
-0.9892576,6,0
-0.484596,-4,0
-0.484596,-37,1
0.1462311,24,0
0.4406171,24,0
-0.1691824,6,1
0.0831484,12,0
-0.9892576,-1,0
0.7980857,30,0
-0.1691824,-15,0
-0.1060997,39,0
0.2934241,30,0
-0.9892576,42,1
0.1462311,36,0
-0.043017,12,0
0.9242512,45,0
0.9242512,21,0
-0.2322651,12,0
-0.1691824,-27,1
0.0831484,39,0
0.0831484,24,0
-1.472892,-32,1
0.4406171,21,0
0.3565068,18,1
0.1462311,6,0
-2.103719,-70,1
-0.484596,-4,0
-1.325699,-27,1
0.6088377,33,0
-1.641112,-70,0
0.5247274,42,0
0.0831484,49,0
-0.1691824,-4,1
-0.1691824,-15,0
-0.043017,12,0
-1.851388,-43,0
0.4406171,57,0
0.6088377,27,1
0.0831484,15,0
0.3565068,33,0
0.6929479,-1,1
-1.094395,-11,1
-0.043017,9,0
-0.3584305,2,0
0.9242512,76,0
1.28172,57,0
-0.8000095,18,1
-1.325699,-32,1
0.3565068,33,1
0.1462311,24,1
-1.199533,6,0
0.6088377,45,1
-0.9892576,-11,0
-0.1060997,6,0
0.6929479,24,0
0.4406171,12,0
-0.7158992,-19,0
-0.1060997,12,0
0.0200657,18,0
-0.043017,15,0
-0.5687062,-23,0
1.071444,42,0
-1.472892,-15,0
0.2934241,39,0
0.7980857,45,0
-0.1060997,15,0
0.0200657,18,0
0.0200657,-8,1
0.6088377,39,0
-3.9962,-152,0
0.4406171,45,0
-0.1060997,36,1
-0.484596,-27,1
-0.2322651,-23,1
0.1462311,39,0
1.28172,76,0
0.0831484,15,0
-0.9892576,-11,0
0.6088377,-1,0
0.7980857,33,0
-1.199533,-105,1
0.1462311,12,0
1.28172,52,0
-0.1060997,21,0
0.7980857,52,0
-0.8000095,-43,1
0.6929479,42,0
1.28172,68,0
-3.9962,-43,0
0.0200657,-1,0
-0.7158992,9,0
-0.2322651,-105,0
0.0831484,-23,1
0.6088377,62,0
-0.043017,6,0
3.216256,90,0
0.2303414,27,0
-0.4635684,-19,1
0.9242512,49,0
-0.8841197,-11,1
0.3565068,21,0
1.28172,33,0
-0.8000095,36,0
-0.6317889,12,1
0.7980857,36,0
0.0200657,12,0
-0.2322651,15,0
0.4406171,27,0
1.071444,30,0
0.3565068,6,0
0.5247274,30,0
0.0200657,-23,1
0.6929479,42,0
0.0200657,42,0
0.0200657,-4,0
-1.872416,-199,1
0.7980857,24,0
0.0831484,-1,0
-1.641112,-27,0
0.3565068,-1,1
0.0831484,12,0
0.3565068,24,0
0.3565068,42,0
-0.2322651,-8,1
-0.8000095,-4,0
-0.3584305,18,1
0.6929479,24,0
-0.2322651,15,0
-0.2953478,27,0
-1.325699,-4,1
0.7980857,45,1
-0.2322651,15,1
-0.7158992,-23,0
0.2303414,30,0
-0.043017,2,0
-1.094395,-32,0
0.4406171,33,0
-0.4215132,-1,1
0.3565068,49,0
1.28172,39,0
-0.484596,15,0
-0.484596,-19,1
0.2303414,33,0
1.28172,76,0
0.0200657,45,0
0.4406171,62,0
-0.043017,9,0
-0.1691824,9,1
0.4406171,42,0
0.6929479,45,0
-0.8000095,-27,0
0.9242512,57,0
1.071444,24,0
-3.070987,-105,1
0.1462311,33,0
0.2303414,18,0
0.2303414,39,0
0.3565068,18,0
0.2303414,15,0
-1.199533,-8,1
-0.2953478,-50,1
0.0831484,30,0
0.3565068,12,0
0.9242512,90,0
-0.484596,-37,1
1.28172,62,0
0.2934241,2,1
-0.484596,12,0
0.6088377,57,0
0.1462311,27,1
-1.641112,-59,0
-0.2322651,15,0
-0.1060997,15,0
-0.043017,15,0
1.071444,90,0
-0.3584305,6,0
-0.2322651,9,1
-0.043017,-19,1
-0.9892576,-32,1
0.6088377,33,0
0.2934241,45,1
-1.325699,-37,1
-0.1060997,-1,0
-0.1060997,18,0
0.2934241,-1,0
-0.6317889,2,0
-4.984496,-32,1
1.28172,57,0
-0.2322651,-37,1
0.1462311,33,0
-0.8000095,-84,0
-1.094395,-43,0
-0.043017,15,0
1.28172,52,0
1.28172,68,0
-0.2322651,-23,1
-0.2953478,-1,1
-0.2322651,30,0
0.0200657,2,0
0.7980857,12,0
0.0831484,12,0
0.2934241,27,0
1.071444,39,0
-0.2322651,-37,1
1.28172,49,0
1.28172,62,0
-0.7158992,-4,0
0.2303414,21,0
0.5247274,21,0
0.1462311,49,0
0.6929479,-11,0
0.9242512,30,0
0.5247274,42,0
0.6088377,45,0
-1.641112,-43,0
0.3565068,30,0
-0.1060997,21,0
-0.7369268,-15,1
-0.2322651,-8,1
0.2934241,27,0
0.3565068,15,0
0.0831484,45,0
0.9242512,68,0
0.0200657,6,1
0.3565068,-1,1
1.28172,24,0
0.0200657,12,0
-0.043017,-8,0
0.6088377,27,0
-0.8000095,15,0
1.28172,45,0
0.3565068,-8,1
-0.8841197,-50,1
0.1462311,18,1
1.071444,90,0
0.0831484,24,0
-1.094395,-59,0
0.4406171,24,0
1.071444,27,1
0.2934241,21,0
-1.472892,-70,1
-0.484596,36,0
0.4406171,39,0
0.2303414,36,0
-0.7158992,9,1
0.0831484,6,1
0.0200657,21,0
0.0200657,9,0
-0.5687062,18,0
-0.5687062,-8,1
-0.3584305,6,0
-1.851388,-43,0
-0.1060997,30,0
-2.461187,-84,1
0.4406171,30,0
-0.6317889,-19,0
1.071444,68,0
-0.1691824,15,0
-0.1060997,24,0
0.9242512,39,0
0.1462311,-1,0
1.576106,42,0
-0.1060997,9,0
-1.199533,-37,0
-0.3584305,-1,1
0.0831484,-4,1
-3.9962,-32,1
0.2303414,27,0
0.0831484,6,0
-0.484596,-27,0
0.3565068,27,0
0.4406171,36,0
-0.2322651,-11,0
-0.8000095,-4,1
0.2303414,36,0
-0.6317889,12,0
-0.3584305,2,1
-1.472892,-59,1
-0.1060997,21,0
1.28172,68,0
0.4406171,24,0
-0.6317889,-11,1
0.4406171,36,0
-0.9892576,-19,0
-1.641112,-32,1
1.071444,30,0
0.6088377,76,0
-0.1060997,12,0
0.5247274,33,1
-0.4215132,12,0
-0.2953478,21,0
-0.5687062,-4,1
-0.3584305,6,1
0.1462311,-1,0
0.0200657,33,0
3.216256,68,0
-1.094395,-32,0
-0.1060997,36,0
-0.1060997,-8,1
1.576106,76,0
-0.3584305,-11,1
-0.2953478,9,0
-1.094395,-27,1
0.4406171,18,0
2.14385,57,0
1.28172,76,0
1.576106,62,0
-0.1060997,18,0
0.6088377,9,0
0.3565068,18,0
0.7980857,52,0
0.1462311,12,0
-0.7158992,-43,0
0.0831484,-27,0
0.4406171,36,0
0.5247274,-11,0
0.2934241,42,0
0.2934241,2,0
-1.325699,-1,1
-1.325699,-32,0
0.1462311,12,0
0.9242512,62,0
-0.1691824,6,0
0.4406171,36,0
-0.484596,-15,1
-0.8630922,-1,1
0.4406171,18,0
2.14385,90,0
0.6929479,27,0
-0.043017,15,0
-0.2322651,36,0
1.576106,62,0
0.7980857,24,0
-0.484596,-8,1
1.576106,76,0
-0.4215132,12,0
0.3565068,49,0
-0.9892576,-70,0
0.2934241,39,0
0.9242512,45,0
0.0200657,9,0
-0.6317889,2,0
-0.8000095,-84,1
0.3565068,24,0
-1.199533,-32,0
2.14385,39,0
1.071444,90,0
-0.3584305,21,0
1.576106,39,0
-0.9892576,-50,1
-0.3584305,9,0
0.6929479,68,0
0.2303414,12,0
-0.043017,21,0
0.6929479,68,0
0.0200657,18,0
-0.1060997,12,0
-1.620085,-27,1
1.28172,90,0
-0.5687062,-32,1
0.0831484,24,0
-0.043017,6,1
0.0831484,18,0
0.0831484,39,0
0.6088377,45,0
-1.325699,-27,1
0.5247274,42,0
-1.094395,-8,1
0.6929479,52,0
-1.472892,-70,0
2.14385,90,0
1.071444,42,0
0.6929479,24,0
-0.4215132,-11,0
0.7980857,27,0
-1.430837,-32,1
-1.199533,-27,1
-0.6317889,15,0
1.071444,52,0
0.5247274,36,0
-2.503242,-70,1
0.6088377,30,0
-1.641112,-84,0
0.3565068,24,1
